Index,A,B,A_SMILES,B_SMILES,vdw_ETDG,density_mean,density_std,FFV(MD calculated),dp1(input SMILES for GCNN)
C3425,H6,I570,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(C2(c3cc(C)c(N)c(C(C)C)c3)c3ccccc3-c3ccccc32)cc(C(C)C)c1N,0.52525728,0.988556137,0.004609492,0.3249798,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6c(C)cc(C7(c8cc(C)c(N)c(C(C)C)c8)c8ccccc8-c8ccccc87)cc6C(C)C)c(=O)c5cc4oc3cc12
C3432,H7,I6,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(N)c(Br)c3N(C2)C1,0.454200192,1.137635793,0.010097693,0.328271286,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6c(C)c(C)c7c(c6Br)N6Cc8c(C)c(C)c(N)c(Br)c8N(C7)C6)c(=O)c5cc4oc3cc12
C4347,H8,I350,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(-c2cc(C)c(N)c(C(C)C)c2)cc(C(C)C)c1N,0.537959389,0.914038487,0.005543551,0.360769738,Cc1cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C)CCC5(C)c4cc5c(cc43)C(=O)OC5=O)c(C(C)C)c2)cc(C(C)C)c1N
C4370,H8,I373,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,NCc1nc2cc(-c3ccc4oc(CN)nc4c3)ccc2o1,0.495014332,1.166536515,0.006125959,0.249312018,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(Cc1nc2cc(-c4ccc5oc(CN)nc5c4)ccc2o1)C3=O
C4453,H8,I456,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,NCc1nnc(-c2ccc(-c3nnc(CN)o3)cc2)o1,0.48921685,1.181960949,0.007145533,0.248294223,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(Cc1nnc(-c2ccc(-c4nnc(CN)o4)cc2)o1)C3=O
C4574,H9,I6,O=C1OC(=O)c2cc3c(cc21)-c1ccccc1C31c2ccccc2-c2cc3c(cc21)C(=O)OC3=O,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(N)c(Br)c3N(C2)C1,0.448118037,1.156003064,0.006226382,0.326566429,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(N4C(=O)c5cc6c(cc5C4=O)C4(c5ccccc5-c5cc7c(cc54)C(=O)OC7=O)c4ccccc4-6)c(Br)c3N(C2)C1
C4860,H9,I292,O=C1OC(=O)c2cc3c(cc21)-c1ccccc1C31c2ccccc2-c2cc3c(cc21)C(=O)OC3=O,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N)c(C)cc1-2,0.48454035,1.062774784,0.005978106,0.330555555,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N3C(=O)c4cc5c(cc4C3=O)C3(c4ccccc4-c4cc6c(cc43)C(=O)OC6=O)c3ccccc3-5)c(C)cc1-2
C4870,H9,I302,O=C1OC(=O)c2cc3c(cc21)-c1ccccc1C31c2ccccc2-c2cc3c(cc21)C(=O)OC3=O,Cc1cc(C)c(N)cc1N,0.501961305,1.020275001,0.008423241,0.334219858,Cc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(c3ccccc3-c3cc5c(cc32)C(=O)OC5=O)c2ccccc2-4)cc1N
C5272,H10,I133,O=C1OC(=O)c2cc3c(cc21)CC1CC3Cc2cc3c(cc21)C(=O)OC3=O,Cc1c(N)c(C)c2c(c1N)C(C)(C)CC2,0.518029587,0.983661141,0.006741184,0.337564753,Cc1c(N)c2c(c(C)c1N1C(=O)c3cc4c(cc3C1=O)C1Cc3cc5c(cc3C(C4)C1)C(=O)OC5=O)CCC2(C)C
C5712,H11,I2,O=C1OC(=O)c2cc3c(cc21)C(=O)C1CC3C(=O)c2cc3c(cc21)C(=O)OC3=O,Cc1cc(C)c(N)c(C)c1N,0.488239423,1.054430062,0.007872781,0.330741378,Cc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2CC(C4=O)c3cc4c(cc3C2=O)C(=O)OC4=O)c(C)c1N
C5717,H11,I7,O=C1OC(=O)c2cc3c(cc21)C(=O)C1CC3C(=O)c2cc3c(cc21)C(=O)OC3=O,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(N)c(C)c3N(C2)C1,0.49628129,1.034680849,0.004595019,0.332459429,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(N4C(=O)c5cc6c(cc5C4=O)C4CC(C6=O)c5cc6c(cc5C4=O)C(=O)OC6=O)c(C)c3N(C2)C1
C5730,H11,I20,O=C1OC(=O)c2cc3c(cc21)C(=O)C1CC3C(=O)c2cc3c(cc21)C(=O)OC3=O,Cc1c(C)c(N)c(C)c(C)c1N,0.490875595,1.068730599,0.005733321,0.318002101,Cc1c(C)c(N2C(=O)c3cc4c(cc3C2=O)C2CC(C4=O)c3cc4c(cc3C2=O)C(=O)OC4=O)c(C)c(C)c1N
C5843,H11,I133,O=C1OC(=O)c2cc3c(cc21)C(=O)C1CC3C(=O)c2cc3c(cc21)C(=O)OC3=O,Cc1c(N)c(C)c2c(c1N)C(C)(C)CC2,0.499070592,1.027813254,0.005970213,0.333163221,Cc1c(N)c2c(c(C)c1N1C(=O)c3cc4c(cc3C1=O)C1CC(C4=O)c3cc4c(cc3C1=O)C(=O)OC4=O)CCC2(C)C
C6060,H11,I350,O=C1OC(=O)c2cc3c(cc21)C(=O)C1CC3C(=O)c2cc3c(cc21)C(=O)OC3=O,Cc1cc(-c2cc(C)c(N)c(C(C)C)c2)cc(C(C)C)c1N,0.519146655,0.988568633,0.007007679,0.332824272,Cc1cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3CC(C5=O)c4cc5c(cc4C3=O)C(=O)OC5=O)c(C(C)C)c2)cc(C(C)C)c1N
C6396,H12,I115,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,NC1CCC(N)CC1,0.491306952,1.118447459,0.003930005,0.285648684,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(C6CCC(N)CC6)c(=O)c5cc4oc3cc12
C6631,H12,I350,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(-c2cc(C)c(N)c(C(C)C)c2)cc(C(C)C)c1N,0.514033631,0.955942651,0.005328725,0.361197327,Cc1cc(-c2cc(C)c(-n3c(=O)c4cc5oc6cc7c(cc6oc5cc4c3=O)C3(C)CCC7(C)c4cc5oc6cc7c(=O)oc(=O)c7cc6oc5cc43)c(C(C)C)c2)cc(C(C)C)c1N
C6840,H12,I559,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(C2(c3cc(C)c(N)c(C)c3)c3ccccc3-c3ccccc32)cc(C)c1N,0.506885106,1.016115662,0.005444487,0.330429937,Cc1cc(C2(c3cc(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C)CCC8(C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)c(C)c3)c3ccccc3-c3ccccc32)cc(C)c1N
C8223,H15,I229,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,CCc1cc(C)c(N)c(CC)c1N,0.518215595,0.988921739,0.006690722,0.333782932,CCc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)c3ccccc3C4(C)c3cc4c(cc32)C(=O)OC4=O)c(CC)c1N
C8296,H15,I302,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(C)c(N)cc1N,0.506297197,1.023146955,0.010679572,0.326578634,Cc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)c3ccccc3C4(C)c3cc4c(cc32)C(=O)OC4=O)cc1N
C8344,H15,I350,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(-c2cc(C)c(N)c(C(C)C)c2)cc(C(C)C)c1N,0.533841684,0.901566142,0.006649798,0.374318336,Cc1cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C)c4ccccc4C5(C)c4cc5c(cc43)C(=O)OC5=O)c(C(C)C)c2)cc(C(C)C)c1N
C8442,H15,I448,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(N)c(C)cc1N,0.507048864,0.976592646,0.006856047,0.356265751,Cc1cc(N2C(=O)c3cc4c(cc3C2=O)C2(C)c3ccccc3C4(C)c3cc4c(cc32)C(=O)OC4=O)c(C)cc1N
C8571,H16,I6,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(N)c(Br)c3N(C2)C1,0.462483949,1.084267267,0.005825254,0.34810693,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(N4C(=O)c5cc6c(cc5C4=O)C4(C(C)C)c5ccccc5C6(C(C)C)c5cc6c(cc54)C(=O)OC6=O)c(Br)c3N(C2)C1
C54804,H96,I559,O=c1oc(=O)c2c(Br)c3c(=O)oc(=O)c3cc12,Cc1cc(C2(c3cc(C)c(N)c(C)c3)c3ccccc3-c3ccccc32)cc(C)c1N,0.474940682,1.121367105,0.005205074,0.307642286,Cc1cc(C2(c3cc(C)c(-n4c(=O)c5cc6c(=O)oc(=O)c6c(Br)c5c4=O)c(C)c3)c3ccccc3-c3ccccc32)cc(C)c1N
C69795,H123,I133,O=C1OC(=O)C(=O)O1,Cc1c(N)c(C)c2c(c1N)C(C)(C)CC2,0.517608789,0.996782634,0.009786355,0.329273512,Cc1c(N)c2c(c(C)c1N1C(=O)OC(=O)C1=O)CCC2(C)C
C71508,H126,I133,O=C1OC(=O)O1,Cc1c(N)c(C)c2c(c1N)C(C)(C)CC2,0.525410792,1.020842577,0.007136396,0.302729781,Cc1c(N)c2c(c(C)c1N1C(=O)OC1=O)CCC2(C)C
C4,H1,I4,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,CC1(C)CC2(CC(C)(C)c3cc(N)ccc32)c2ccc(N)cc21,0.516932542,0.98580721,0.005401191,0.337525425,CC1(C)CC2(CC(C)(C)c3cc(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(CC(C)(C)c5cc6oc7cc9c(=O)oc(=O)c9cc7oc6cc54)CC8(C)C)ccc32)c2ccc(N)cc21
C214,H1,I214,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,Nc1cc(Cl)c(N)cc1Cl,0.469223935,1.076549659,0.00713857,0.343314273,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)n(-c7cc(Cl)c(N)cc7Cl)c(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21
C234,H1,I234,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,CC(C)(C)c1cc(N)cc(N)c1,0.508638336,0.984362462,0.005335731,0.34911017,CC(C)(C)c1cc(N)cc(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(CC(C)(C)c3cc4oc5cc7c(=O)oc(=O)c7cc5oc4cc32)CC6(C)C)c1
C349,H1,I349,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,Nc1ccc(Cl)c(N)c1,0.484046351,1.057117097,0.006205232,0.334798225,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)n(-c7ccc(Cl)c(N)c7)c(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21
C361,H1,I361,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,Nc1cc(C(F)(F)F)c(N)cc1C(F)(F)F,0.447339677,1.124301045,0.006186286,0.346172194,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)n(-c7cc(C(F)(F)F)c(N)cc7C(F)(F)F)c(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21
C484,H1,I484,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,CC(C)c1cc(C2(c3ccc(N)c(C(C)C)c3)c3ccccc3-c3ccccc32)ccc1N,0.523002336,0.983033148,0.00572859,0.331632777,CC(C)c1cc(C2(c3ccc(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(CC(C)(C)c5cc6oc7cc9c(=O)oc(=O)c9cc7oc6cc54)CC8(C)C)c(C(C)C)c3)c3ccccc3-c3ccccc32)ccc1N
C2294,H5,I10,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc2c(c1)C1c3ccc(N)cc3C2c2cc3ccccc3cc21,0.503438231,0.928746519,0.005889306,0.392163544,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc7c(c6)C6c8ccc(N)cc8C7c7cc8ccccc8cc76)c(=O)c5cc4oc3cc12
C2309,H5,I25,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1cccc2c(N)cccc12,0.497297423,1.004958311,0.005031035,0.350307868,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cccc7c(N)cccc67)c(=O)c5cc4oc3cc12
C2314,H5,I30,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc2c(cc1N)N1Cc3cc(C)c(N)cc3N(C2)C1,0.503701384,1.025537241,0.003945908,0.328466114,Cc1cc2c(cc1N)N1Cc3cc(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C(C)C)c5ccccc5C8(C(C)C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)cc3N(C2)C1
C2315,H5,I31,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc(N)cc21,0.499697635,1.009472638,0.007072836,0.344239583,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc7c(c6)C6(c8ccccc8-c8ccc(N)cc86)c6ccccc6-7)c(=O)c5cc4oc3cc12
C2318,H5,I34,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1cccc(N)c1,0.491506413,1.050124842,0.007658926,0.329013977,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cccc(N)c6)c(=O)c5cc4oc3cc12
C2425,H5,I141,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1c(N)cccc1N,0.498792532,1.009932214,0.004809464,0.34512936,Cc1c(N)cccc1-n1c(=O)c2cc3oc4cc5c(cc4oc3cc2c1=O)C1(C(C)C)c2ccccc2C5(C(C)C)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21
C2495,H5,I211,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,0.469480721,1.098576841,0.007553583,0.329511158,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc(Cl)c(-c7cc(Cl)c(N)cc7Cl)cc6Cl)c(=O)c5cc4oc3cc12
C2633,H5,I349,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc(Cl)c(N)c1,0.48615685,1.054622224,0.006260001,0.333474636,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc(Cl)c(N)c6)c(=O)c5cc4oc3cc12
C2668,H5,I384,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0.488094437,1.100105268,0.005975689,0.30195816,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc(Cc7ccc(N)c(Cl)c7)cc6Cl)c(=O)c5cc4oc3cc12
C2776,H5,I492,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,0.483850131,1.110453731,0.00517672,0.301518861,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc(-c7ccc(N)c(Cl)c7)cc6Cl)c(=O)c5cc4oc3cc12
C2779,H5,I495,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc(N)c(C(F)(F)F)c1,0.478050724,1.062547781,0.007873074,0.339662744,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc(N)c(C(F)(F)F)c6)c(=O)c5cc4oc3cc12
C2858,H6,I3,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,CC1(C)CC2(CC(C)(C)c3cc(N)c(O)cc32)c2cc(O)c(N)cc21,0.510222275,0.986473621,0.004288896,0.34568294,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc7c(cc6O)C6(CC(C)(C)c8cc(N)c(O)cc86)CC7(C)C)c(=O)c5cc4oc3cc12
C3116,H6,I261,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc(SSc2ccc(N)cc2)cc1,0.492490397,1.144613116,0.005882241,0.267175742,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc(SSc7ccc(N)cc7)cc6)c(=O)c5cc4oc3cc12
C3204,H6,I349,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc(Cl)c(N)c1,0.487865861,1.092639487,0.005295897,0.307020045,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc(Cl)c(N)c6)c(=O)c5cc4oc3cc12
C3303,H6,I448,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(N)c(C)cc1N,0.503979438,1.004317225,0.005134591,0.3419982,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc(C)c(N)cc6C)c(=O)c5cc4oc3cc12
C3458,H7,I32,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1cc2c(cc1Br)-c1ccccc1C21c2ccccc2-c2cc(Br)c(N)cc21,0.452012655,1.169044363,0.007399805,0.3130503,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc7c(cc6Br)-c6ccccc6C76c7ccccc7-c7cc(Br)c(N)cc76)c(=O)c5cc4oc3cc12
C3640,H7,I214,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1cc(Cl)c(N)cc1Cl,0.470358624,1.073049781,0.005602038,0.343866316,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc(Cl)c(N)cc6Cl)c(=O)c5cc4oc3cc12
C3660,H7,I234,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,CC(C)(C)c1cc(N)cc(N)c1,0.503621993,1.034866609,0.005502782,0.322463941,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc(N)cc(C(C)(C)C)c6)c(=O)c5cc4oc3cc12
C3687,H7,I261,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc(SSc2ccc(N)cc2)cc1,0.486151675,1.163532896,0.006568297,0.264650495,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc(SSc7ccc(N)cc7)cc6)c(=O)c5cc4oc3cc12
C3775,H7,I349,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1ccc(Cl)c(N)c1,0.480444728,1.129979047,0.00654692,0.294239781,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6ccc(Cl)c(N)c6)c(=O)c5cc4oc3cc12
C4002,H8,I5,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0.520022742,0.986352208,0.010690579,0.333196746,Cc1cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C)CCC5(C)c4cc5c(cc43)C(=O)OC5=O)c(C)c2)cc(C)c1N
C4231,H8,I234,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,CC(C)(C)c1cc(N)cc(N)c1,0.520162488,1.036680188,0.00658562,0.298985211,CC(C)(C)c1cc(N)cc(N2C(=O)c3cc4c(cc3C2=O)C2(C)CCC4(C)c3cc4c(cc32)C(=O)OC4=O)c1
C4358,H8,I361,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1cc(C(F)(F)F)c(N)cc1C(F)(F)F,0.449560639,1.156833795,0.007110047,0.323912977,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1cc(C(F)(F)F)c(N)cc1C(F)(F)F)C3=O
C4445,H8,I448,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(N)c(C)cc1N,0.507389328,1.014013197,0.00626151,0.331150683,Cc1cc(N2C(=O)c3cc4c(cc3C2=O)C2(C)CCC4(C)c3cc4c(cc32)C(=O)OC4=O)c(C)cc1N
C4600,H9,I32,O=C1OC(=O)c2cc3c(cc21)-c1ccccc1C31c2ccccc2-c2cc3c(cc21)C(=O)OC3=O,Nc1cc2c(cc1Br)-c1ccccc1C21c2ccccc2-c2cc(Br)c(N)cc21,0.446315173,1.196955625,0.007762353,0.305514706,Nc1cc2c(cc1Br)-c1ccccc1C21c2ccccc2-c2cc(Br)c(N3C(=O)c4cc5c(cc4C3=O)C3(c4ccccc4-c4cc6c(cc43)C(=O)OC6=O)c3ccccc3-5)cc21
C4797,H9,I229,O=C1OC(=O)c2cc3c(cc21)-c1ccccc1C31c2ccccc2-c2cc3c(cc21)C(=O)OC3=O,CCc1cc(C)c(N)c(CC)c1N,0.51517025,0.973252109,0.005443412,0.348192308,CCc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(c3ccccc3-c3cc5c(cc32)C(=O)OC5=O)c2ccccc2-4)c(CC)c1N
